episode,status,runtime,reward,collisions_agent,collisions_obs,success
10413,Success,19433.25,-1.789,0,0,1
10414,Success,19434.1,-0.039,0,0,1
10415,Success,19436.29,-2.661,0,0,1
10416,Obstacle Collision,19437.68,-1.211,0,1,0
10417,Success,19439.3,-0.044,0,0,1
10418,Success,19440.92,-0.117,0,0,1
10419,Obstacle Collision,19442.67,-2.972,0,1,0
10420,Success,19445.34,-0.094,0,0,1
10421,Success,19447.28,-0.072,0,0,1
10422,Success,19449.24,-0.078,0,0,1
10423,Obstacle Collision,19450.21,-1.278,0,1,0
10424,Success,19451.48,-0.05,0,0,1
10425,Success,19453.98,-0.1,0,0,1
10426,Success,19455.37,-0.056,0,0,1
10427,Success,19457.61,-0.072,0,0,1
10428,Obstacle Collision,19458.16,-1.183,0,1,0
10429,Success,19460.41,-0.061,0,0,1
10430,Obstacle Collision,19461.39,-1.18,0,1,0
10431,Success,19464.87,-0.989,0,0,1
10432,Success,19466.65,-0.067,0,0,1
10433,Success,19467.55,-0.028,0,0,1
10434,Obstacle Collision,19469.1,-1.206,0,1,0
10435,Success,19470.57,-0.061,0,0,1
10436,Obstacle Collision,19471.21,-1.229,0,1,0
10437,Obstacle Collision,19472.46,-1.289,0,1,0
10438,Success,19476.42,-9.528,0,0,1
10439,Success,19478.24,-0.067,0,0,1
10440,Obstacle Collision,19479.17,-1.272,0,1,0
10441,Success,19480.18,-0.033,0,0,1
10442,Success,19482.06,-0.067,0,0,1
10443,Obstacle Collision,19483.49,-1.168,0,1,0
10444,Success,19485.55,-0.078,0,0,1
10445,Success,19487.59,-0.094,0,0,1
10446,Success,19489.57,-0.072,0,0,1
10447,Success,19492.41,-0.094,0,0,1
10448,Obstacle Collision,19493.1,-1.267,0,1,0
10449,Obstacle Collision,19493.54,-1.261,0,1,0
10450,Obstacle Collision,19494.79,-1.289,0,1,0
10451,Success,19496.8,-0.089,0,0,1
10452,Success,19498.32,-0.039,0,0,1
10453,Obstacle Collision,19500.34,-1.042,0,1,0
10454,Success,19501.89,-0.05,0,0,1
10455,Success,19504.91,-3.506,0,0,1
10456,Obstacle Collision,19506.59,-5.178,0,1,0
10457,Obstacle Collision,19510.34,-1.422,0,1,0
10458,Obstacle Collision,19511.92,-1.3,0,1,0
10459,Success,19514.67,-0.089,0,0,1
10460,Agent Collision,19516.2,-2.617,1,0,0
10461,Success,19518.78,-0.094,0,0,1
10462,Obstacle Collision,19519.67,-1.272,0,1,0
10463,Success,19521.94,-0.078,0,0,1
10464,Success,19523.82,-0.067,0,0,1
10465,Success,19525.3,-0.05,0,0,1
10466,Success,19526.76,-0.044,0,0,1
10467,Obstacle Collision,19528.24,-3.506,0,1,0
10468,Success,19531.5,-0.094,0,0,1
10469,Success,19533.86,-0.067,0,0,1
10470,Success,19535.02,-0.039,0,0,1
10471,Obstacle Collision,19535.9,-1.278,0,1,0
10472,Success,19538.84,-0.133,0,0,1
10473,Success,19541.99,-0.094,0,0,1
10474,Success,19543.55,-0.061,0,0,1
10475,Success,19544.63,-0.044,0,0,1
10476,Obstacle Collision,19545.61,-1.111,0,1,0
10477,Success,19547.08,-0.044,0,0,1
10478,Success,19547.85,-0.033,0,0,1
10479,Success,19550.04,-0.067,0,0,1
10480,Success,19552.29,-0.061,0,0,1
10481,Success,19554.03,-0.056,0,0,1
10482,Obstacle Collision,19555.47,-1.097,0,1,0
10483,Obstacle Collision,19556.1,-1.267,0,1,0
10484,Success,19558.12,-0.067,0,0,1
10485,Obstacle Collision,19560.09,-2.123,0,1,0
10486,Success,19561.47,-0.044,0,0,1
10487,Obstacle Collision,19562.68,-1.237,0,1,0
10488,Obstacle Collision,19563.86,-3.856,0,1,0
10489,Success,19567.34,-0.161,0,0,1
10490,Success,19569.37,-0.072,0,0,1
10491,Success,19571.17,-0.089,0,0,1
10492,Obstacle Collision,19571.61,-1.722,0,1,0
10493,Obstacle Collision,19573.96,-1.257,0,1,0
10494,Obstacle Collision,19576.27,-1.306,0,1,0
10495,Obstacle Collision,19577.48,-1.149,0,1,0
10496,Success,19578.88,-0.044,0,0,1
10497,Success,19579.88,-0.044,0,0,1
10498,Success,19581.59,-0.061,0,0,1
10499,Obstacle Collision,19583.04,-0.967,0,1,0
10500,Success,19584.19,-0.044,0,0,1
10501,Success,19585.74,-0.05,0,0,1
10502,Obstacle Collision,19587.25,-1.003,0,1,0
10503,Obstacle Collision,19588.71,-1.289,0,1,0
10504,Obstacle Collision,19590.08,-1.294,0,1,0
10505,Agent Collision,19590.89,-1.733,1,0,0
10506,Success,19593.1,-0.922,0,0,1
10507,Obstacle Collision,19594.54,-1.3,0,1,0
10508,Success,19596.9,-2.628,0,0,1
10509,Success,19599.19,-0.078,0,0,1
10510,Obstacle Collision,19600.61,-1.289,0,1,0
10511,Obstacle Collision,19602.15,-1.026,0,1,0
10512,Success,19604.31,-0.067,0,0,1
10513,Success,19606.76,-0.094,0,0,1
10514,Obstacle Collision,19608.39,-1.131,0,1,0
10515,Success,19609.96,-0.044,0,0,1
10516,Success,19611.12,-0.039,0,0,1
10517,Success,19614.65,-0.144,0,0,1
10518,Success,19617.93,-1.811,0,0,1
10519,Obstacle Collision,19619.44,-1.249,0,1,0
10520,Success,19620.92,-0.061,0,0,1
10521,Obstacle Collision,19623.89,-3.106,0,1,0
10522,Success,19626.25,-0.1,0,0,1
10523,Success,19627.93,-0.067,0,0,1
10524,Obstacle Collision,19629.48,-1.289,0,1,0
10525,Obstacle Collision,19630.58,-1.283,0,1,0
10526,Success,19631.8,-0.039,0,0,1
10527,Success,19634.52,-0.083,0,0,1
10528,Success,19635.83,-0.044,0,0,1
10529,Success,19638.17,-0.1,0,0,1
10530,Obstacle Collision,19639.74,-1.289,0,1,0
10531,Success,19640.49,-0.028,0,0,1
10532,Obstacle Collision,19642.64,-1.328,0,1,0
10533,Success,19644.82,-1.772,0,0,1
10534,Obstacle Collision,19645.26,-1.261,0,1,0
10535,Obstacle Collision,19647.2,-1.3,0,1,0
10536,Success,19648.68,-0.044,0,0,1
10537,Success,19650.94,-0.072,0,0,1
10538,Success,19654.25,-0.133,0,0,1
10539,Success,19655.0,-0.022,0,0,1
10540,Obstacle Collision,19655.61,-1.267,0,1,0
10541,Success,19657.58,-0.083,0,0,1
10542,Success,19660.25,-0.083,0,0,1
10543,Success,19662.56,-0.956,0,0,1
10544,Success,19664.98,-0.089,0,0,1
10545,Success,19667.68,-0.117,0,0,1
10546,Success,19670.31,-0.078,0,0,1
10547,Obstacle Collision,19671.2,-1.272,0,1,0
10548,Obstacle Collision,19672.22,-1.3,0,1,0
10549,Success,19674.44,-0.078,0,0,1
10550,Success,19676.46,-0.056,0,0,1
10551,Success,19677.47,-0.044,0,0,1
10552,Obstacle Collision,19679.69,-1.273,0,1,0
10553,Success,19682.55,-0.1,0,0,1
10554,Success,19685.59,-0.083,0,0,1
10555,Obstacle Collision,19690.61,-1.711,0,1,0
10556,Obstacle Collision,19691.96,-1.3,0,1,0
10557,Obstacle Collision,19693.41,-1.089,0,1,0
10558,Success,19695.46,-0.078,0,0,1
10559,Obstacle Collision,19696.36,-1.272,0,1,0
10560,Obstacle Collision,19697.48,-1.159,0,1,0
10561,Success,19699.49,-0.067,0,0,1
10562,Success,19703.25,-0.122,0,0,1
10563,Obstacle Collision,19704.07,-1.272,0,1,0
10564,Success,19706.19,-0.094,0,0,1
10565,Obstacle Collision,19707.5,-1.169,0,1,0
10566,Obstacle Collision,19708.94,-1.294,0,1,0
10567,Success,19710.79,-0.911,0,0,1
10568,Success,19713.75,-0.117,0,0,1
10569,Obstacle Collision,19715.32,-1.294,0,1,0
10570,Success,19717.2,-0.083,0,0,1
10571,Obstacle Collision,19721.82,-1.567,0,1,0
10572,Agent Collision,19723.81,-0.906,1,0,0
10573,Obstacle Collision,19724.48,-1.267,0,1,0
10574,Success,19725.87,-0.044,0,0,1
10575,Success,19728.21,-0.061,0,0,1
10576,Success,19730.46,-0.083,0,0,1
10577,Obstacle Collision,19732.12,-1.186,0,1,0
10578,Obstacle Collision,19732.96,-2.069,0,1,0
10579,Success,19734.91,-0.061,0,0,1
10580,Success,19736.3,-0.056,0,0,1
10581,Success,19738.09,-0.067,0,0,1
10582,Obstacle Collision,19740.56,-1.339,0,1,0
10583,Success,19742.34,-0.072,0,0,1
10584,Obstacle Collision,19744.36,-1.333,0,1,0
10585,Success,19745.9,-0.061,0,0,1
10586,Success,19747.75,-0.083,0,0,1
10587,Success,19750.23,-0.933,0,0,1
10588,Obstacle Collision,19751.95,-0.972,0,1,0
10589,Obstacle Collision,19752.99,-1.117,0,1,0
10590,Obstacle Collision,19754.03,-1.081,0,1,0
10591,Obstacle Collision,19756.29,-6.044,0,1,0
10592,Success,19758.47,-0.078,0,0,1
10593,Obstacle Collision,19760.25,-1.213,0,1,0
10594,Obstacle Collision,19762.63,-2.672,0,1,0
10595,Success,19763.62,-0.033,0,0,1
10596,Obstacle Collision,19765.27,-1.3,0,1,0
10597,Success,19767.49,-0.983,0,0,1
10598,Obstacle Collision,19769.13,-1.294,0,1,0
10599,Success,19771.23,-0.089,0,0,1
10600,Success,19772.89,-0.061,0,0,1
10601,Obstacle Collision,19774.3,-1.086,0,1,0
10602,Success,19776.93,-0.156,0,0,1
10603,Success,19778.94,-0.056,0,0,1
10604,Success,19780.41,-0.05,0,0,1
10605,Obstacle Collision,19781.33,-1.272,0,1,0
10606,Success,19782.58,-0.05,0,0,1
10607,Success,19784.08,-0.072,0,0,1
10608,Obstacle Collision,19785.44,-2.139,0,1,0
10609,Success,19786.75,-0.039,0,0,1
10610,Success,19788.8,-0.078,0,0,1
10611,Success,19789.79,-0.05,0,0,1
10612,Obstacle Collision,19791.51,-1.294,0,1,0
10613,Obstacle Collision,19793.72,-1.042,0,1,0
10614,Success,19796.95,-3.528,0,0,1
10615,Obstacle Collision,19797.74,-1.189,0,1,0
10616,Success,19799.3,-0.078,0,0,1
10617,Success,19800.86,-0.056,0,0,1
10618,Success,19803.37,-0.078,0,0,1
10619,Timeout,19810.23,-0.6,0,0,0
10620,Success,19811.59,-0.039,0,0,1
10621,Success,19813.83,-0.061,0,0,1
10622,Success,19816.21,-0.072,0,0,1
10623,Obstacle Collision,19817.68,-0.972,0,1,0
10624,Success,19820.04,-0.089,0,0,1
10625,Success,19821.48,-0.039,0,0,1
10626,Success,19823.5,-0.083,0,0,1
10627,Success,19825.6,-0.083,0,0,1
10628,Obstacle Collision,19825.79,-1.256,0,1,0
10629,Success,19828.21,-0.106,0,0,1
10630,Success,19830.67,-0.083,0,0,1
10631,Success,19832.1,-0.05,0,0,1
10632,Success,19835.8,-0.178,0,0,1
10633,Success,19838.01,-0.072,0,0,1
10634,Success,19839.85,-0.072,0,0,1
10635,Success,19842.36,-0.078,0,0,1
10636,Obstacle Collision,19843.71,-1.3,0,1,0
10637,Obstacle Collision,19845.14,-1.294,0,1,0
10638,Success,19846.69,-0.061,0,0,1
10639,Success,19847.63,-0.033,0,0,1
10640,Obstacle Collision,19849.53,-1.156,0,1,0
10641,Success,19851.17,-0.05,0,0,1
10642,Success,19852.82,-0.056,0,0,1
10643,Obstacle Collision,19854.18,-1.251,0,1,0
10644,Success,19856.52,-0.089,0,0,1
10645,Success,19860.02,-0.161,0,0,1
10646,Success,19862.33,-0.083,0,0,1
10647,Success,19863.87,-0.039,0,0,1
10648,Obstacle Collision,19866.23,-0.911,0,1,0
10649,Obstacle Collision,19866.67,-1.261,0,1,0
10650,Success,19868.95,-0.072,0,0,1
10651,Success,19871.24,-0.078,0,0,1
10652,Obstacle Collision,19871.6,-1.219,0,1,0
10653,Obstacle Collision,19873.44,-4.322,0,1,0
10654,Success,19875.9,-0.083,0,0,1
10655,Obstacle Collision,19877.02,-1.287,0,1,0
10656,Success,19878.95,-0.917,0,0,1
10657,Obstacle Collision,19880.39,-1.289,0,1,0
10658,Success,19881.79,-0.078,0,0,1
10659,Success,19883.12,-0.067,0,0,1
10660,Success,19884.35,-0.044,0,0,1
10661,Success,19885.26,-0.028,0,0,1
10662,Success,19886.58,-0.044,0,0,1
10663,Obstacle Collision,19888.17,-1.253,0,1,0
10664,Success,19890.12,-0.056,0,0,1
10665,Obstacle Collision,19891.93,-1.339,0,1,0
10666,Success,19893.51,-0.044,0,0,1
10667,Success,19896.06,-0.933,0,0,1
10668,Obstacle Collision,19897.38,-1.262,0,1,0
10669,Success,19899.14,-0.083,0,0,1
10670,Success,19902.69,-0.106,0,0,1
10671,Success,19905.37,-0.094,0,0,1
10672,Obstacle Collision,19905.78,-1.261,0,1,0
10673,Success,19907.41,-0.056,0,0,1
10674,Success,19908.59,-0.044,0,0,1
10675,Success,19910.44,-0.072,0,0,1
10676,Success,19913.73,-1.806,0,0,1
10677,Success,19915.35,-0.044,0,0,1
10678,Obstacle Collision,19916.62,-1.283,0,1,0
10679,Success,19918.59,-0.083,0,0,1
10680,Success,19920.79,-1.778,0,0,1
10681,Success,19923.99,-1.817,0,0,1
10682,Agent Collision,19927.21,-6.1,1,0,0
10683,Success,19930.03,-0.1,0,0,1
10684,Success,19932.23,-0.067,0,0,1
10685,Success,19934.25,-2.633,0,0,1
10686,Obstacle Collision,19934.98,-1.231,0,1,0
10687,Success,19937.35,-0.078,0,0,1
10688,Success,19938.84,-0.078,0,0,1
10689,Obstacle Collision,19940.24,-2.144,0,1,0
10690,Obstacle Collision,19944.03,-3.656,0,1,0
10691,Obstacle Collision,19945.85,-7.217,0,1,0
10692,Obstacle Collision,19951.47,-1.644,0,1,0
10693,Success,19952.97,-0.056,0,0,1
10694,Success,19955.08,-0.067,0,0,1
10695,Obstacle Collision,19958.19,-1.394,0,1,0
10696,Success,19960.84,-2.656,0,0,1
10697,Success,19962.48,-0.072,0,0,1
10698,Success,19963.8,-0.056,0,0,1
10699,Obstacle Collision,19965.87,-3.883,0,1,0
10700,Obstacle Collision,19968.31,-1.333,0,1,0
10701,Obstacle Collision,19969.92,-1.235,0,1,0
10702,Success,19971.9,-0.072,0,0,1
10703,Success,19975.19,-0.983,0,0,1
10704,Success,19977.38,-0.067,0,0,1
10705,Success,19978.54,-0.044,0,0,1
10706,Obstacle Collision,19981.24,-1.877,0,1,0
10707,Obstacle Collision,19984.53,-1.333,0,1,0
10708,Obstacle Collision,19985.8,-1.245,0,1,0
10709,Success,19988.92,-0.083,0,0,1
10710,Success,19990.08,-0.056,0,0,1
10711,Obstacle Collision,19993.17,-1.378,0,1,0
10712,Obstacle Collision,19995.55,-1.147,0,1,0
10713,Success,19996.84,-0.089,0,0,1
10714,Success,19998.19,-0.083,0,0,1
10715,Obstacle Collision,20004.46,-1.789,0,1,0
10716,Success,20007.18,-0.072,0,0,1
10717,Obstacle Collision,20008.25,-1.278,0,1,0
10718,Success,20010.58,-0.072,0,0,1
10719,Obstacle Collision,20013.51,-1.472,0,1,0
10720,Success,20015.16,-0.072,0,0,1
10721,Success,20017.61,-0.089,0,0,1
10722,Success,20019.01,-0.044,0,0,1
10723,Obstacle Collision,20021.2,-2.178,0,1,0
10724,Success,20022.57,-0.072,0,0,1
10725,Success,20025.12,-0.078,0,0,1
10726,Success,20026.77,-0.078,0,0,1
10727,Success,20029.22,-0.089,0,0,1
10728,Obstacle Collision,20031.68,-1.275,0,1,0
10729,Success,20033.34,-0.089,0,0,1
10730,Success,20035.7,-0.089,0,0,1
10731,Success,20038.49,-0.106,0,0,1
10732,Success,20039.48,-0.033,0,0,1
10733,Success,20041.79,-0.089,0,0,1
10734,Success,20043.77,-0.078,0,0,1
10735,Obstacle Collision,20044.46,-1.267,0,1,0
10736,Success,20045.46,-0.033,0,0,1
10737,Success,20046.77,-0.056,0,0,1
10738,Obstacle Collision,20049.47,-1.256,0,1,0
10739,Obstacle Collision,20050.35,-1.012,0,1,0
10740,Success,20052.74,-0.944,0,0,1
10741,Success,20054.13,-0.039,0,0,1
10742,Obstacle Collision,20056.15,-1.344,0,1,0
10743,Success,20058.22,-0.933,0,0,1
10744,Obstacle Collision,20059.97,-1.317,0,1,0
10745,Obstacle Collision,20061.47,-1.797,0,1,0
10746,Success,20065.05,-0.967,0,0,1
10747,Success,20066.35,-0.044,0,0,1
10748,Obstacle Collision,20068.76,-2.172,0,1,0
10749,Success,20070.79,-0.067,0,0,1
10750,Success,20072.22,-0.05,0,0,1
10751,Obstacle Collision,20075.2,-1.339,0,1,0
10752,Success,20075.96,-0.033,0,0,1
10753,Obstacle Collision,20077.38,-1.936,0,1,0
10754,Obstacle Collision,20078.9,-1.306,0,1,0
10755,Success,20080.04,-0.039,0,0,1
10756,Success,20081.89,-0.067,0,0,1
10757,Obstacle Collision,20084.15,-1.192,0,1,0
10758,Obstacle Collision,20085.34,-2.129,0,1,0
10759,Success,20088.3,-0.156,0,0,1
10760,Success,20091.52,-2.661,0,0,1
10761,Success,20093.17,-0.056,0,0,1
10762,Success,20095.76,-0.067,0,0,1
10763,Success,20097.48,-0.05,0,0,1
10764,Obstacle Collision,20098.51,-1.278,0,1,0
10765,Success,20103.03,-0.267,0,0,1
10766,Success,20105.36,-0.089,0,0,1
10767,Success,20106.85,-0.072,0,0,1
10768,Success,20108.56,-0.056,0,0,1
10769,Success,20110.62,-0.072,0,0,1
10770,Success,20112.27,-0.056,0,0,1
10771,Obstacle Collision,20113.42,-1.278,0,1,0
10772,Success,20115.52,-0.928,0,0,1
10773,Success,20117.18,-0.078,0,0,1
10774,Success,20120.51,-1.8,0,0,1
10775,Success,20123.71,-0.161,0,0,1
10776,Success,20126.4,-0.106,0,0,1
10777,Obstacle Collision,20126.95,-1.267,0,1,0
10778,Success,20130.03,-1.817,0,0,1
10779,Obstacle Collision,20131.15,-1.047,0,1,0
10780,Obstacle Collision,20134.06,-2.217,0,1,0
10781,Obstacle Collision,20135.5,-3.822,0,1,0
10782,Success,20137.46,-0.1,0,0,1
10783,Success,20139.48,-0.056,0,0,1
10784,Success,20142.14,-0.083,0,0,1
10785,Obstacle Collision,20143.92,-0.934,0,1,0
10786,Success,20146.21,-0.078,0,0,1
10787,Success,20147.77,-0.056,0,0,1
10788,Success,20148.69,-0.894,0,0,1
10789,Success,20150.18,-0.056,0,0,1
10790,Success,20152.84,-0.067,0,0,1
10791,Success,20154.99,-0.106,0,0,1
10792,Success,20157.02,-0.078,0,0,1
10793,Success,20158.9,-0.067,0,0,1
10794,Obstacle Collision,20160.33,-1.294,0,1,0
10795,Success,20162.86,-0.089,0,0,1
10796,Obstacle Collision,20163.49,-1.267,0,1,0
10797,Obstacle Collision,20164.58,-1.04,0,1,0
10798,Success,20166.73,-0.106,0,0,1
10799,Success,20169.41,-0.083,0,0,1
10800,Success,20171.12,-0.072,0,0,1
10801,Agent Collision,20173.77,-1.783,1,0,0
10802,Obstacle Collision,20175.1,-1.3,0,1,0
10803,Obstacle Collision,20175.97,-1.272,0,1,0
10804,Obstacle Collision,20178.58,-0.962,0,1,0
10805,Success,20180.06,-0.072,0,0,1
10806,Obstacle Collision,20181.2,-1.278,0,1,0
10807,Success,20184.47,-0.189,0,0,1
10808,Success,20186.81,-0.133,0,0,1
10809,Obstacle Collision,20189.26,-1.361,0,1,0
10810,Obstacle Collision,20190.22,-1.003,0,1,0
10811,Success,20191.79,-0.061,0,0,1
10812,Success,20193.21,-0.061,0,0,1
10813,Obstacle Collision,20195.65,-0.908,0,1,0
10814,Success,20198.43,-0.106,0,0,1
10815,Success,20199.59,-0.039,0,0,1
10816,Success,20201.62,-0.067,0,0,1
10817,Success,20203.95,-0.067,0,0,1
10818,Success,20204.78,-0.033,0,0,1
10819,Obstacle Collision,20206.6,-1.256,0,1,0
10820,Success,20207.82,-0.039,0,0,1
10821,Success,20209.77,-0.072,0,0,1
10822,Success,20212.66,-0.961,0,0,1
10823,Success,20214.68,-0.072,0,0,1
10824,Success,20217.42,-0.122,0,0,1
10825,Success,20219.44,-0.922,0,0,1
10826,Success,20220.69,-0.056,0,0,1
10827,Obstacle Collision,20221.84,-4.306,0,1,0
10828,Obstacle Collision,20223.22,-3.017,0,1,0
10829,Obstacle Collision,20225.06,-1.294,0,1,0
10830,Success,20227.7,-0.072,0,0,1
10831,Success,20229.88,-0.928,0,0,1
10832,Success,20231.11,-0.044,0,0,1
10833,Success,20234.09,-0.117,0,0,1
10834,Obstacle Collision,20235.89,-1.3,0,1,0
10835,Agent Collision,20239.91,-7.8,1,0,0
10836,Success,20241.37,-0.039,0,0,1
10837,Success,20242.44,-0.033,0,0,1
10838,Obstacle Collision,20244.69,-2.766,0,1,0
10839,Success,20246.38,-2.628,0,0,1
10840,Obstacle Collision,20248.51,-1.307,0,1,0
10841,Success,20249.99,-0.072,0,0,1
10842,Success,20251.29,-0.072,0,0,1
10843,Agent Collision,20253.25,-0.906,1,0,0
10844,Success,20254.8,-0.05,0,0,1
10845,Obstacle Collision,20256.37,-2.694,0,1,0
10846,Success,20258.01,-0.061,0,0,1
10847,Success,20260.04,-0.061,0,0,1
10848,Obstacle Collision,20260.69,-1.267,0,1,0
10849,Success,20263.0,-0.106,0,0,1
10850,Success,20264.89,-0.1,0,0,1
10851,Success,20267.29,-0.078,0,0,1
10852,Success,20268.83,-0.044,0,0,1
10853,Success,20269.9,-0.033,0,0,1
10854,Obstacle Collision,20270.33,-1.261,0,1,0
10855,Success,20272.5,-0.072,0,0,1
10856,Success,20273.73,-0.056,0,0,1
10857,Success,20276.81,-2.667,0,0,1
10858,Obstacle Collision,20278.26,-1.289,0,1,0
10859,Obstacle Collision,20279.14,-1.272,0,1,0
10860,Success,20282.96,-1.006,0,0,1
10861,Success,20285.94,-0.089,0,0,1
10862,Obstacle Collision,20288.09,-2.622,0,1,0
10863,Obstacle Collision,20289.04,-1.3,0,1,0
10864,Agent Collision,20290.88,-6.067,1,0,0
10865,Obstacle Collision,20292.79,-1.3,0,1,0
10866,Obstacle Collision,20297.31,-1.589,0,1,0
10867,Obstacle Collision,20298.49,-1.232,0,1,0
10868,Success,20300.47,-0.056,0,0,1
10869,Obstacle Collision,20302.3,-1.294,0,1,0
10870,Success,20306.62,-1.039,0,0,1
10871,Success,20309.28,-0.072,0,0,1
10872,Obstacle Collision,20310.2,-1.272,0,1,0
10873,Obstacle Collision,20310.85,-1.228,0,1,0
10874,Obstacle Collision,20315.22,-1.522,0,1,0
10875,Success,20315.9,-0.022,0,0,1
10876,Success,20317.48,-0.078,0,0,1
10877,Obstacle Collision,20321.54,-1.433,0,1,0
10878,Obstacle Collision,20322.93,-1.283,0,1,0
10879,Success,20325.42,-0.089,0,0,1
10880,Success,20326.75,-0.044,0,0,1
10881,Success,20327.59,-0.022,0,0,1
10882,Obstacle Collision,20328.78,-5.353,0,1,0
10883,Obstacle Collision,20331.69,-1.203,0,1,0
10884,Obstacle Collision,20332.93,-0.949,0,1,0
10885,Success,20334.75,-0.05,0,0,1
10886,Obstacle Collision,20335.43,-1.267,0,1,0
10887,Success,20338.17,-0.094,0,0,1
10888,Success,20339.85,-0.078,0,0,1
10889,Obstacle Collision,20341.99,-1.306,0,1,0
10890,Success,20344.07,-0.061,0,0,1
10891,Obstacle Collision,20347.07,-1.456,0,1,0
10892,Success,20348.31,-0.044,0,0,1
10893,Success,20350.02,-0.056,0,0,1
10894,Obstacle Collision,20351.48,-1.281,0,1,0
10895,Obstacle Collision,20352.87,-1.744,0,1,0
10896,Success,20354.9,-0.061,0,0,1
10897,Success,20356.94,-0.061,0,0,1
10898,Success,20358.19,-0.039,0,0,1
10899,Success,20360.39,-2.65,0,0,1
10900,Success,20362.99,-0.089,0,0,1
10901,Obstacle Collision,20364.16,-1.283,0,1,0
10902,Success,20365.08,-0.039,0,0,1
10903,Success,20367.35,-0.1,0,0,1
10904,Success,20367.95,-0.022,0,0,1
10905,Obstacle Collision,20369.58,-1.306,0,1,0
10906,Obstacle Collision,20371.26,-3.006,0,1,0
10907,Success,20373.08,-0.072,0,0,1
10908,Success,20375.21,-0.078,0,0,1
10909,Obstacle Collision,20377.34,-1.317,0,1,0
10910,Success,20379.82,-0.089,0,0,1
10911,Success,20381.47,-1.756,0,0,1
10912,Success,20383.47,-0.078,0,0,1
10913,Obstacle Collision,20385.92,-2.167,0,1,0
10914,Success,20389.24,-0.167,0,0,1
10915,Success,20391.02,-0.061,0,0,1
10916,Obstacle Collision,20393.56,-1.247,0,1,0
10917,Obstacle Collision,20394.69,-1.045,0,1,0
10918,Obstacle Collision,20395.94,-1.311,0,1,0
10919,Success,20398.34,-0.072,0,0,1
10920,Success,20399.25,-0.033,0,0,1
10921,Success,20401.11,-1.772,0,0,1
10922,Obstacle Collision,20401.52,-1.261,0,1,0
10923,Obstacle Collision,20403.67,-1.097,0,1,0
10924,Success,20405.45,-0.067,0,0,1
10925,Obstacle Collision,20407.06,-1.289,0,1,0
10926,Success,20410.19,-1.816,0,0,1
10927,Obstacle Collision,20411.39,-1.289,0,1,0
10928,Success,20412.79,-0.05,0,0,1
10929,Success,20414.2,-0.083,0,0,1
10930,Success,20416.4,-0.078,0,0,1
10931,Success,20418.6,-3.511,0,0,1
10932,Success,20421.5,-5.211,0,0,1
10933,Obstacle Collision,20423.81,-1.356,0,1,0
10934,Success,20425.6,-0.072,0,0,1
10935,Obstacle Collision,20426.22,-1.225,0,1,0
10936,Success,20427.29,-0.044,0,0,1
10937,Success,20429.54,-0.072,0,0,1
10938,Obstacle Collision,20430.35,-3.444,0,1,0
10939,Success,20431.89,-0.05,0,0,1
10940,Success,20434.56,-0.1,0,0,1
10941,Obstacle Collision,20436.14,-1.211,0,1,0
10942,Obstacle Collision,20439.23,-1.356,0,1,0
